dist,accum,lat,lon,x,y
25736.245235333416,0.09985485286412708,75.63790601789998,-35.991453110022164,244843.15942643915,-1544387.7928341224
25741.009592356888,0.09986431739712205,75.6379345720327,-35.991580951278614,244839.22179749474,-1544385.237540607
25745.773536020824,0.09986988755397357,75.63796312580595,-35.991708774009496,244835.28468674124,-1544382.6821972816
25750.53781737582,0.09987201076402849,75.63799168494684,-35.99183659391882,244831.34757226103,-1544380.1262491636
25755.301731528263,0.09987135706405571,75.63802024335874,-35.991964398883056,244827.410885823,-1544377.570306675
25760.065876373472,0.09986874642721853,75.63804880569222,-35.992092201071905,244823.47421931708,-1544375.013916667
25764.829862411727,0.09986503818719414,75.638077369388,-35.99221999084871,244819.5378765652,-1544372.4573159586
25769.594003472608,0.09986105878382256,75.63810593729768,-35.99234777310901,244815.60167650884,-1544369.900215722
25774.357689868644,0.09985757967642929,75.63813450575643,-35.99247553152973,244811.66612223056,-1544367.3429442956
25779.121515656694,0.09985507442630541,75.63816307695512,-35.99260328702264,244807.73061234306,-1544364.7853530564
25783.8855336062,0.09985386102584363,75.63819165247146,-35.992731036420864,244803.79520504334,-1544362.2272571006
25788.649048879175,0.09985409269599378,75.63822022724548,-35.99285876433119,244799.8604023675,-1544359.669140286
25793.41297094678,0.09985567512935663,75.63824880799055,-35.9929864905683,244795.92555463596,-1544357.110358053
25798.176534338036,0.0998584230074133,75.63827738977191,-35.99311419585068,244791.99126653158,-1544354.5513640463
25802.94016848479,0.09986195522457572,75.63830597500542,-35.99324189227288,244788.05717046213,-1544351.9919475296
25807.70393774786,0.09986565333012479,75.63833456441728,-35.993369580321925,244784.12324079828,-1544349.4320317025
25812.467590287026,0.09986883358822675,75.63836315626318,-35.99349725409182,244780.18966676286,-1544346.8717808032
25817.23123149639,0.09987073900004964,75.6383917513488,-35.993624915775435,244776.2563753788,-1544344.3111166903
25821.994543596244,0.09987059230125261,75.63842034797995,-35.99375255607761,244772.32364635478,-1544341.7501836836
25826.75785354588,0.0998678785204966,75.6384489477052,-35.99388018526461,244768.39117631354,-1544339.1888574325
25831.521361113893,0.099862320090112,75.63847755183238,-35.994007808292444,244764.45880915795,-1544336.6270170552
25836.285017274946,0.09985370758452679,75.63850616071645,-35.99413542148106,244760.52663797076,-1544334.064608274
25841.048177023935,0.09984185567148325,75.63853477019018,-35.994263008616954,244756.59517150698,-1544331.5020144817
25845.811401806943,0.09982669313379522,75.63856338399964,-35.99439058337465,244752.6639766972,-1544328.938887192
25850.574714167884,0.09980836521155496,75.63859200174034,-35.99451814832149,244748.73299130783,-1544326.3752813134
25855.337726222726,0.09978712657479442,75.63862062162269,-35.994645691096025,244744.80257933046,-1544323.8113384282
25860.101314903422,0.09976332990189095,75.63864924839262,-35.99477323708486,244740.8719748102,-1544321.246651472
25864.86425218917,0.09973741877796362,75.63867787523252,-35.99490075135497,244736.9422366752,-1544318.6818117711
25869.627174711593,0.09970990762222501,75.63870650602863,-35.99502825072827,244733.01284461695,-1544316.1164690517
25874.390271315613,0.0996812993465684,75.6387351418457,-35.99515574051309,244729.08363723083,-1544313.5505303345
25879.153569948063,0.09965193579428483,75.63876378214115,-35.99528322404667,244725.1545339094,-1544310.984068813
25883.916086205856,0.09962205199908208,75.63879242224242,-35.99541067043145,244721.2264478742,-1544308.4174600628
